Czas				Napiecie [V]
2023-05-14 12:11:50		1.3874578
2023-05-14 12:12:00		1.38748958
2023-05-14 12:12:10		1.3875241
2023-05-14 12:12:20		1.38755365
2023-05-14 12:12:30		1.38758431
2023-05-14 12:12:41		1.38761329
2023-05-14 12:12:51		1.38764159
2023-05-14 12:13:01		1.38766751
2023-05-14 12:13:11		1.38768753
2023-05-14 12:13:21		1.38771463
2023-05-14 12:13:31		1.38773181
2023-05-14 12:13:41		1.38775687
2023-05-14 12:13:51		1.38777809
2023-05-14 12:14:01		1.38779492
2023-05-14 12:14:11		1.3878115
2023-05-14 12:14:21		1.38783029
2023-05-14 12:14:31		1.38784728
2023-05-14 12:14:41		1.38786019
2023-05-14 12:14:51		1.38787598
2023-05-14 12:15:01		1.38788938
2023-05-14 12:15:11		1.38790019
2023-05-14 12:15:22		1.38791274
2023-05-14 12:15:32		1.38792168
2023-05-14 12:15:42		1.38792816
2023-05-14 12:15:52		1.38793802
2023-05-14 12:16:02		1.38794607
2023-05-14 12:16:12		1.38795479
2023-05-14 12:16:22		1.38796258
2023-05-14 12:16:32		1.38796815
2023-05-14 12:16:42		1.38797321
2023-05-14 12:16:52		1.38797754
2023-05-14 12:17:02		1.38798232
2023-05-14 12:17:12		1.38798434
2023-05-14 12:17:22		1.38798762
2023-05-14 12:17:32		1.38798997
2023-05-14 12:17:42		1.38799094
2023-05-14 12:17:52		1.38799286
2023-05-14 12:18:03		1.38799184
2023-05-14 12:18:13		1.38799571
2023-05-14 12:18:23		1.38799677
2023-05-14 12:18:33		1.38799587
2023-05-14 12:18:43		1.38799495
2023-05-14 12:18:53		1.38799221
2023-05-14 12:19:03		1.38798723
2023-05-14 12:19:13		1.38798733
2023-05-14 12:19:23		1.38798113
2023-05-14 12:19:33		1.38797504
2023-05-14 12:19:43		1.3879719
2023-05-14 12:19:53		1.38796756
2023-05-14 12:20:03		1.38796241
2023-05-14 12:20:13		1.38795596
2023-05-14 12:20:23		1.38794779
2023-05-14 12:20:33		1.38794127
2023-05-14 12:20:43		1.38793525
2023-05-14 12:20:54		1.38792708
2023-05-14 12:21:04		1.38791962
2023-05-14 12:21:14		1.38791163
2023-05-14 12:21:24		1.38790209
2023-05-14 12:21:34		1.38789092
2023-05-14 12:21:44		1.38788242
2023-05-14 12:21:54		1.38787538
2023-05-14 12:22:04		1.38786362
2023-05-14 12:22:14		1.38785408
2023-05-14 12:22:24		1.38784214
2023-05-14 12:22:34		1.38783229
2023-05-14 12:22:44		1.38782026
2023-05-14 12:22:54		1.38780728
2023-05-14 12:23:04		1.38779927
2023-05-14 12:23:14		1.38778766
2023-05-14 12:23:24		1.38777408
2023-05-14 12:23:35		1.38776343
2023-05-14 12:23:45		1.38775011
2023-05-14 12:23:55		1.38773698
2023-05-14 12:24:05		1.387724
2023-05-14 12:24:15		1.38771187
2023-05-14 12:24:25		1.38769694
2023-05-14 12:24:35		1.38768345
2023-05-14 12:24:45		1.38767004
2023-05-14 12:24:55		1.38765714
2023-05-14 12:25:05		1.38764303
2023-05-14 12:25:15		1.38762737
2023-05-14 12:25:25		1.3876124
2023-05-14 12:25:35		1.3875984
2023-05-14 12:25:45		1.38758397
2023-05-14 12:25:55		1.38756787
2023-05-14 12:26:05		1.38755215
2023-05-14 12:26:16		1.3875382
2023-05-14 12:26:26		1.38752122
2023-05-14 12:26:36		1.38750752
2023-05-14 12:26:46		1.38749217
2023-05-14 12:26:56		1.38747479
2023-05-14 12:27:06		1.38745967
2023-05-14 12:27:16		1.38744474
2023-05-14 12:27:26		1.38742868
